     0/219     1.45G   0.05816   0.03283         0   0.09099         0       256         0         0 0.0005149 0.0001182   0.06784   0.03978         0
     1/219     1.45G   0.04912   0.03515         0   0.08428         0       256         0         0  0.001229 0.0002672   0.06132   0.03992         0
    43/219     1.45G   0.01733   0.00656         0   0.02389         0       256    0.5561    0.8571    0.8423    0.5543   0.02672   0.01822         0
    44/219     1.45G   0.01461  0.006163         0   0.02078         0       256    0.5985    0.8571    0.8879    0.5476   0.02625   0.01843         0
    45/219     1.45G   0.01681  0.006166         0   0.02298         0       256    0.6778    0.8571    0.8921    0.5889   0.02592   0.01795         0
    46/219     1.45G   0.01365   0.00574         0   0.01939         0       256    0.6513    0.8929    0.9053    0.6079   0.02577   0.01792         0
    47/219     1.45G   0.01413  0.005705         0   0.01984         0       256    0.6459    0.8929    0.9099    0.5761   0.02573   0.01719         0
    48/219     1.45G   0.01449  0.005638         0   0.02013         0       256    0.6393    0.8929    0.8948    0.6039    0.0244   0.01757         0
    49/219     1.45G   0.01378  0.005357         0   0.01914         0       256    0.5789    0.8929    0.8978    0.5497   0.02623   0.01676         0
    50/219     1.45G   0.01395    0.0053         0   0.01925         0       256    0.6078    0.8929    0.8985    0.5927   0.02424   0.01676         0
    51/219     1.45G   0.01364  0.005311         0   0.01895         0       256    0.6806    0.8929    0.9063    0.6298   0.02331   0.01718         0
    52/219     1.45G   0.01454   0.00555         0   0.02009         0       256    0.6397    0.8929    0.8875    0.5736   0.02406   0.01801         0
    53/219     1.45G   0.01381  0.005511         0   0.01932         0       256    0.7702    0.8929    0.9209     0.639   0.02331   0.01788         0
    54/219     1.45G   0.01387  0.005444         0   0.01931         0       256    0.7181    0.9286    0.9303    0.6163   0.02234   0.01681         0
    55/219     1.45G   0.01191  0.005175         0   0.01709         0       256    0.6341    0.8929     0.917    0.6063   0.02317   0.01681         0
    56/219     1.45G   0.01339  0.005297         0   0.01869         0       256    0.5345    0.8929    0.9015    0.6155   0.02452    0.0167         0
    57/219     1.45G    0.0153  0.005488         0   0.02079         0       256     0.732    0.9286    0.9136    0.6442   0.02343   0.01655         0
    58/219     1.45G   0.01142   0.00524         0   0.01666         0       256    0.6842    0.9286    0.9305    0.6747   0.02285   0.01562         0
    59/219     1.45G   0.01172  0.005062         0   0.01678         0       256    0.5888    0.9643    0.9277    0.6187   0.02306   0.01541         0
    60/219     1.45G   0.01308  0.005308         0   0.01839         0       256    0.5669    0.9643    0.9029    0.6004     0.025   0.01555         0
    61/219     1.45G   0.01422  0.005526         0   0.01975         0       256      0.67    0.9643    0.9334    0.6061   0.02377   0.01635         0
    62/219     1.45G   0.01117  0.005122         0   0.01629         0       256    0.7111    0.9286      0.93    0.6051   0.02287   0.01701         0
    63/219     1.45G   0.01149  0.005161         0   0.01665         0       256    0.7013    0.9643     0.934    0.5617   0.02643   0.01639         0
    64/219     1.45G   0.01632  0.006123         0   0.02244         0       256     0.651    0.9643    0.9313    0.6106   0.02334   0.01621         0
    65/219     1.45G   0.01266  0.005221         0   0.01788         0       256    0.6358    0.9643    0.9317    0.6348   0.02373   0.01571         0
    66/219     1.45G   0.01142  0.005041         0   0.01646         0       256    0.6114    0.9643    0.9008    0.5883   0.02332   0.01541         0
    67/219     1.45G   0.01138  0.004849         0   0.01623         0       256    0.7468    0.9286     0.939      0.62   0.02254   0.01506         0
    68/219     1.45G   0.01081  0.004787         0    0.0156         0       256    0.7521    0.9286    0.9374    0.6374   0.02263   0.01547         0
    69/219     1.45G   0.01002  0.004459         0   0.01447         0       256    0.6418    0.9286    0.9272    0.6226   0.02475   0.01592         0
    70/219     1.45G   0.01125  0.004772         0   0.01602         0       256    0.6846    0.9286    0.9285    0.6241   0.02326   0.01602         0
    71/219     1.45G   0.01107  0.004642         0   0.01571         0       256     0.597    0.9286    0.9151    0.6046   0.02405   0.01673         0
    72/219     1.45G    0.0122  0.004894         0   0.01709         0       256    0.6105    0.8956     0.895    0.5492   0.02503   0.01796         0
    73/219     1.45G   0.01132  0.004797         0   0.01611         0       256    0.6295    0.9286    0.9113    0.5851   0.02513   0.01794         0
    74/219     1.45G  0.009794  0.004475         0   0.01427         0       256    0.6806    0.9286    0.9259    0.6207   0.02378    0.0168         0
    75/219     1.45G  0.009486  0.004386         0   0.01387         0       256    0.7393    0.8929    0.9226    0.5629   0.02395   0.01684         0
    76/219     1.45G  0.009464  0.004372         0   0.01384         0       256    0.7395    0.8929    0.9217     0.599   0.02316   0.01652         0
    77/219     1.45G   0.01018  0.004301         0   0.01448         0       256    0.7109    0.9286    0.9241    0.5326   0.02476    0.0168         0
    78/219     1.45G   0.01157  0.004549         0   0.01612         0       256    0.6801    0.9286    0.9106    0.5986   0.02406   0.01778         0
    79/219     1.45G   0.00958  0.004326         0   0.01391         0       256    0.7636    0.9286    0.9203    0.6218   0.02382   0.01838         0
    80/219     1.45G   0.01011   0.00439         0    0.0145         0       256    0.7357    0.9286    0.9173     0.597   0.02405   0.01786         0
    81/219     1.45G   0.01041  0.004443         0   0.01486         0       256    0.7048    0.9286    0.9239    0.5781   0.02425   0.01734         0
    82/219     1.45G  0.009497  0.004228         0   0.01372         0       256    0.7672    0.9286    0.9316    0.6071   0.02312   0.01686         0
    83/219     1.45G  0.007979  0.003887         0   0.01187         0       256    0.7964    0.9286    0.9243    0.5819   0.02379    0.0172         0
    84/219     1.45G  0.009257  0.004205         0   0.01346         0       256    0.6961    0.9286    0.9304    0.6365   0.02216   0.01685         0
    85/219     1.45G   0.01065  0.004438         0   0.01509         0       256    0.7175    0.9286    0.9338    0.5976   0.02354    0.0165         0
    86/219     1.45G  0.008203  0.003924         0   0.01213         0       256    0.7337    0.9286     0.928     0.637   0.02224   0.01642         0
    87/219     1.45G  0.008489  0.003935         0   0.01242         0       256    0.7595    0.9286    0.9248    0.6212   0.02243   0.01647         0
    88/219     1.45G  0.009904  0.004325         0   0.01423         0       256    0.7389    0.9286    0.9218    0.6148   0.02296   0.01675         0
    89/219     1.45G   0.01004  0.004431         0   0.01447         0       256    0.7343    0.9286     0.929    0.6016   0.02287    0.0163         0
    90/219     1.45G   0.01148  0.004665         0   0.01614         0       256    0.7254    0.9286    0.9256    0.5809   0.02242    0.0161         0
    91/219     1.45G   0.00848  0.004254         0   0.01273         0       256    0.7564    0.9286    0.9357    0.6067   0.02193   0.01586         0
    92/219     1.45G   0.01083  0.004683         0   0.01551         0       256    0.7276    0.9286    0.9323    0.6415   0.02241   0.01586         0
    93/219     1.45G  0.009704  0.004412         0   0.01412         0       256    0.6864    0.9643    0.9405    0.6269   0.02184   0.01554         0
    94/219     1.45G  0.008321  0.004074         0   0.01239         0       256    0.6503    0.9643    0.9378    0.6603   0.02167   0.01521         0
    95/219     1.45G  0.008395  0.004044         0   0.01244         0       256    0.6608    0.9643    0.9352    0.6234   0.02175   0.01529         0
    96/219     1.45G   0.00883  0.004128         0   0.01296         0       256    0.6408    0.9286     0.936    0.6657   0.02238   0.01563         0
    97/219     1.45G  0.009145   0.00407         0   0.01321         0       256    0.6912    0.9596    0.9418    0.6506   0.02244   0.01592         0
    98/219     1.45G  0.007785  0.003808         0   0.01159         0       256    0.7684    0.9286    0.9357    0.6317   0.02277   0.01659         0
    99/219     1.45G  0.007475  0.003816         0   0.01129         0       256    0.7362    0.9286    0.9276    0.6386   0.02206   0.01659         0
   100/219     1.45G  0.008702  0.004015         0   0.01272         0       256    0.7134    0.9286    0.9072    0.6143   0.02289   0.01716         0
   101/219     1.45G   0.01039  0.004384         0   0.01477         0       256    0.7408    0.9286    0.9284    0.5989   0.02341    0.0172         0
   102/219     1.45G  0.007839  0.003827         0   0.01167         0       256    0.7168    0.9286    0.9194     0.585   0.02343   0.01731         0
   103/219     1.45G  0.007441  0.003574         0   0.01101         0       256    0.8029    0.9286    0.9143    0.5889    0.0231    0.0175         0
   104/219     1.45G  0.007263  0.003506         0   0.01077         0       256     0.797    0.9286    0.9044    0.6139   0.02227   0.01751         0
   105/219     1.45G  0.009783  0.003991         0   0.01377         0       256    0.7956    0.9286    0.9247    0.6031   0.02245   0.01709         0
   106/219     1.45G  0.007465  0.003518         0   0.01098         0       256    0.8205    0.8929    0.9079    0.6015   0.02274   0.01728         0
   107/219     1.45G  0.006988  0.003465         0   0.01045         0       256    0.8033    0.8929      0.91    0.6276   0.02324   0.01779         0
   108/219     1.45G  0.009412  0.004048         0   0.01346         0       256    0.7346    0.8571    0.9039    0.6294   0.02416   0.01837         0
   109/219     1.45G  0.008127  0.003895         0   0.01202         0       256    0.7201    0.8929    0.9139    0.6321    0.0235   0.01824         0
   110/219     1.45G  0.007538  0.003656         0   0.01119         0       256    0.7047    0.8929    0.9001    0.5958   0.02395    0.0177         0
   111/219     1.45G  0.007509  0.003571         0   0.01108         0       256    0.6929    0.8929    0.8995     0.573   0.02397    0.0173         0
   112/219     1.45G   0.00811  0.003618         0   0.01173         0       256    0.7181    0.8929    0.9059    0.6244    0.0228   0.01706         0
   113/219     1.45G  0.006825  0.003379         0    0.0102         0       256    0.6994    0.9286    0.9356    0.6302   0.02299   0.01626         0
   114/219     1.45G  0.007123  0.003422         0   0.01054         0       256    0.6952    0.9286    0.9364    0.6313   0.02259   0.01611         0
   115/219     1.45G  0.006461  0.003385         0  0.009846         0       256    0.7308    0.9286    0.9124    0.6339   0.02253   0.01649         0
   116/219     1.45G  0.006172  0.003249         0  0.009421         0       256    0.7124    0.9286    0.9124    0.6079   0.02313     0.017         0
   117/219     1.45G  0.007418   0.00353         0   0.01095         0       256    0.6672    0.9286    0.9297    0.6436   0.02296   0.01683         0
   118/219     1.45G   0.00756  0.003473         0   0.01103         0       256    0.6747    0.9286    0.9045    0.6168   0.02282   0.01669         0
   119/219     1.45G  0.006525  0.003356         0  0.009881         0       256    0.7648    0.9286    0.9031    0.6038   0.02298    0.0171         0
   120/219     1.45G  0.006848  0.003424         0   0.01027         0       256     0.795    0.9286    0.9019    0.6004   0.02305   0.01744         0
   121/219     1.45G  0.006579  0.003271         0   0.00985         0       256    0.7708    0.9286    0.9258    0.6033   0.02332   0.01718         0
   122/219     1.45G  0.005892   0.00309         0  0.008983         0       256    0.7637    0.9286    0.9271    0.6158   0.02268   0.01689         0
   123/219     1.45G  0.006366  0.003201         0  0.009566         0       256    0.7435    0.9286    0.9029    0.5996   0.02296   0.01721         0
   124/219     1.45G  0.007143  0.003393         0   0.01054         0       256    0.7424    0.9286    0.9001    0.6094   0.02351   0.01722         0
   125/219     1.45G  0.006388   0.00315         0  0.009538         0       256    0.7563    0.9286    0.9317    0.6248   0.02284   0.01672         0
   126/219     1.45G  0.006943    0.0033         0   0.01024         0       256    0.7878    0.9282    0.9293    0.5967   0.02314   0.01655         0
   127/219     1.45G  0.005915  0.003051         0  0.008966         0       256    0.8083    0.9286    0.9035    0.6148    0.0234   0.01707         0
   128/219     1.45G  0.008006  0.003667         0   0.01167         0       256    0.7655    0.8571    0.8992    0.6036     0.024   0.01765         0
   129/219     1.45G  0.006349  0.003171         0   0.00952         0       256    0.7806    0.8896    0.8977    0.6145   0.02384   0.01768         0
   130/219     1.45G  0.006696  0.003312         0   0.01001         0       256    0.7819    0.8929    0.9005     0.591   0.02346   0.01747         0
   131/219     1.45G  0.006239  0.003145         0  0.009384         0       256    0.7549    0.8929    0.9022    0.6208   0.02314   0.01748         0
   132/219     1.45G  0.008838  0.003859         0    0.0127         0       256     0.733    0.8571    0.8986    0.5901   0.02359   0.01736         0
   133/219     1.45G   0.00585  0.003059         0  0.008908         0       256     0.743    0.8929    0.9273    0.6121   0.02309   0.01693         0
   134/219     1.45G  0.004746  0.002789         0  0.007535         0       256    0.7366     0.899    0.9006    0.6144   0.02298   0.01676         0
   135/219     1.45G  0.004442  0.002665         0  0.007107         0       256    0.7511    0.9286    0.9151    0.6199   0.02269   0.01698         0
   136/219     1.45G  0.005791  0.002991         0  0.008782         0       256     0.696    0.8929    0.9069    0.6221   0.02298   0.01734         0
   137/219     1.45G  0.006248  0.003013         0  0.009261         0       256    0.7371    0.9286    0.8994    0.6006   0.02271   0.01756         0
   138/219     1.45G  0.005718  0.002825         0  0.008543         0       256     0.745    0.8929    0.9138    0.5861   0.02329   0.01756         0
   139/219     1.45G  0.004921  0.002683         0  0.007605         0       256    0.7295    0.8929    0.9062    0.5986   0.02395   0.01803         0
   140/219     1.45G  0.006142  0.003086         0  0.009228         0       256    0.7747    0.8929    0.9094    0.6172   0.02325   0.01817         0
   141/219     1.45G  0.005553  0.002794         0  0.008347         0       256    0.7434    0.8929    0.8963    0.6261   0.02317   0.01776         0
   142/219     1.45G  0.005726  0.002923         0  0.008649         0       256    0.7609    0.9286    0.9217    0.6361   0.02334   0.01732         0
   143/219     1.45G  0.005022  0.002765         0  0.007787         0       256    0.7447    0.8929    0.9006    0.6219   0.02314   0.01744         0
   144/219     1.45G  0.005888  0.002973         0  0.008861         0       256     0.727    0.8929     0.898    0.6032   0.02325   0.01782         0
   145/219     1.45G  0.005513  0.002764         0  0.008277         0       256    0.7241    0.8929    0.9241    0.6059    0.0226   0.01759         0
   146/219     1.45G  0.005414  0.002755         0  0.008169         0       256    0.7514    0.9286    0.9258    0.5916   0.02268   0.01723         0
   147/219     1.45G  0.004656  0.002605         0  0.007261         0       256    0.7455    0.8929    0.8952    0.5981   0.02259   0.01753         0
   148/219     1.45G  0.004851   0.00269         0   0.00754         0       256    0.6752    0.8911     0.892    0.6039   0.02263   0.01762         0
   149/219     1.45G  0.006928  0.003196         0   0.01012         0       256    0.7191    0.9286    0.9227    0.6024   0.02239   0.01733         0
   150/219     1.45G  0.004619  0.002464         0  0.007083         0       256    0.7259    0.8929    0.9246    0.6184    0.0224   0.01712         0
   151/219     1.45G  0.004482  0.002473         0  0.006954         0       256    0.7412    0.8929    0.8958    0.6184   0.02292   0.01758         0
   152/219     1.45G  0.005559  0.002934         0  0.008493         0       256    0.6897    0.8735    0.8918    0.6058   0.02339   0.01782         0
   153/219     1.45G  0.006026  0.002994         0   0.00902         0       256    0.7334    0.8846    0.8965    0.6101   0.02318   0.01766         0
   154/219     1.45G  0.004832  0.002583         0  0.007415         0       256    0.7275    0.8929    0.8984    0.6177   0.02317   0.01744         0
   155/219     1.45G  0.004241  0.002464         0  0.006705         0       256     0.737    0.8571    0.8944    0.6051   0.02327   0.01776         0
   156/219     1.45G   0.00489  0.002712         0  0.007602         0       256    0.7413    0.8571    0.9059    0.6124    0.0235   0.01791         0
   157/219     1.45G  0.004316  0.002437         0  0.006753         0       256    0.7536    0.8741     0.916    0.6213   0.02326   0.01768         0
   158/219     1.45G   0.00405  0.002288         0  0.006338         0       256     0.768    0.8929    0.9005    0.5972   0.02362   0.01759         0
   159/219     1.45G  0.004328  0.002422         0   0.00675         0       256    0.7651    0.8571    0.9066    0.6069   0.02356   0.01832         0
   160/219     1.45G   0.00468  0.002596         0  0.007276         0       256    0.7181    0.8571    0.9031    0.5936   0.02411   0.01867         0
   161/219     1.45G  0.004673  0.002499         0  0.007172         0       256    0.7746    0.8571    0.9135    0.6098   0.02359   0.01808         0
   162/219     1.45G  0.003967  0.002306         0  0.006272         0       256    0.7202    0.8571    0.9208    0.6257   0.02324   0.01756         0
   163/219     1.45G  0.003874  0.002368         0  0.006242         0       256    0.7338    0.8929    0.9202    0.6337   0.02353   0.01773         0
   164/219     1.45G  0.004374  0.002479         0  0.006853         0       256    0.6897    0.8929    0.8944    0.5976   0.02404   0.01775         0
   165/219     1.45G  0.005922  0.002709         0  0.008632         0       256    0.7243    0.8929    0.9263    0.6352   0.02336   0.01728         0
   166/219     1.45G  0.004062  0.002345         0  0.006407         0       256    0.7442    0.9286    0.9279    0.6187   0.02315   0.01708         0
   167/219     1.45G  0.004523  0.002529         0  0.007052         0       256    0.7495    0.8929    0.9264    0.6266   0.02322   0.01748         0
   168/219     1.45G   0.00444  0.002502         0  0.006941         0       256    0.7655    0.8929    0.9235    0.6141   0.02307   0.01787         0
   169/219     1.45G  0.004053  0.002365         0  0.006418         0       256    0.7404    0.8929     0.928     0.621   0.02286   0.01752         0
   170/219     1.45G  0.004176  0.002383         0   0.00656         0       256    0.7406    0.9286    0.9302    0.6329   0.02263   0.01722         0
   171/219     1.45G  0.003372  0.002145         0  0.005517         0       256    0.7588    0.8929    0.9286    0.6168   0.02269   0.01761         0
   172/219     1.45G  0.003912  0.002346         0  0.006259         0       256    0.7464    0.8929    0.9289    0.6111   0.02264   0.01769         0
   173/219     1.45G  0.004073  0.002335         0  0.006408         0       256    0.7667    0.9286    0.9309    0.6153   0.02225    0.0172         0
   174/219     1.45G  0.003752   0.00212         0  0.005872         0       256    0.7485    0.9286    0.9292     0.604   0.02221   0.01724         0
   175/219     1.45G  0.003474  0.002147         0  0.005621         0       256    0.7415    0.8929    0.9276    0.5995   0.02229   0.01764         0
   176/219     1.45G  0.004475  0.002469         0  0.006945         0       256    0.7401    0.8929    0.9257    0.6017   0.02277   0.01796         0
   177/219     1.45G  0.005401  0.002663         0  0.008063         0       256    0.7049    0.8929    0.9239    0.6142    0.0226   0.01762         0
   178/219     1.45G  0.003814  0.002217         0  0.006031         0       256    0.7339    0.8866    0.9241    0.6073   0.02261   0.01753         0
   179/219     1.45G   0.00325  0.002033         0  0.005283         0       256    0.7445    0.8929    0.9228    0.6175   0.02279   0.01801         0
   180/219     1.45G  0.003623  0.002237         0   0.00586         0       256    0.7379    0.8571    0.8941    0.6141   0.02335   0.01822         0
   181/219     1.45G  0.004046  0.002295         0  0.006341         0       256    0.7403    0.8929    0.9272    0.6262   0.02283   0.01763         0
   182/219     1.45G  0.003236  0.002014         0   0.00525         0       256    0.7404    0.9286    0.9323    0.6357   0.02291   0.01733         0
   183/219     1.45G  0.002948  0.001957         0  0.004904         0       256    0.7579    0.8929    0.9259    0.6355   0.02307   0.01766         0
   184/219     1.45G  0.003795  0.002251         0  0.006046         0       256    0.7431    0.8929     0.925    0.6253   0.02322   0.01782         0
   185/219     1.45G  0.004286   0.00241         0  0.006697         0       256    0.7671    0.9286     0.933    0.6557   0.02281   0.01737         0
   186/219     1.45G  0.003478  0.002054         0  0.005532         0       256    0.7497    0.9286    0.9325    0.6489   0.02302   0.01723         0
   187/219     1.45G  0.003047  0.001974         0  0.005021         0       256    0.7606    0.9078    0.9278    0.6296   0.02323   0.01763         0
   188/219     1.45G  0.003689  0.002182         0  0.005871         0       256    0.7421    0.8929    0.9227    0.6073   0.02299   0.01789         0
   189/219     1.45G  0.003669  0.002118         0  0.005787         0       256    0.7244    0.9286     0.933    0.6199   0.02293   0.01741         0
   190/219     1.45G  0.003297  0.002016         0  0.005313         0       256    0.7318    0.9286    0.9306    0.6283   0.02271   0.01721         0
   191/219     1.45G  0.002882  0.001893         0  0.004775         0       256    0.6957    0.8984    0.9259    0.6282   0.02285   0.01773         0
   192/219     1.45G  0.003654  0.002206         0   0.00586         0       256    0.6872    0.8929    0.9198    0.6239   0.02294   0.01796         0
   193/219     1.45G  0.003772  0.002088         0   0.00586         0       256    0.7236    0.9286    0.9305    0.6065   0.02275   0.01745         0
   194/219     1.45G  0.003597  0.002134         0  0.005731         0       256     0.737    0.9286    0.9299    0.6146   0.02258   0.01728         0
   195/219     1.45G  0.003287  0.002016         0  0.005303         0       256    0.7115    0.8929    0.9211    0.6235   0.02297   0.01778         0
   196/219     1.45G  0.003283  0.002065         0  0.005349         0       256    0.7328    0.8817     0.896    0.6059   0.02297   0.01803         0
   197/219     1.45G  0.002982  0.001875         0  0.004858         0       256    0.7373    0.8929    0.9252    0.6173   0.02273   0.01773         0
   198/219     1.45G  0.003315   0.00201         0  0.005325         0       256    0.7161    0.9008    0.9005     0.624   0.02285    0.0177         0
   199/219     1.45G  0.003128  0.001905         0  0.005033         0       256    0.7253    0.8929    0.9101    0.6145     0.023    0.0182         0
   200/219     1.45G  0.003439  0.002065         0  0.005504         0       256     0.745    0.8571    0.9076    0.6058   0.02301   0.01852         0
   201/219     1.45G  0.003127  0.001883         0  0.005009         0       256    0.7647    0.8929    0.9011    0.6081   0.02291   0.01804         0
   202/219     1.45G  0.003411   0.00202         0  0.005431         0       256    0.7715    0.9286    0.9022    0.6193   0.02275   0.01773         0
   203/219     1.45G  0.003074  0.001971         0  0.005045         0       256    0.7585    0.8929    0.8975    0.6356   0.02291   0.01812         0
   204/219     1.45G  0.003896  0.002227         0  0.006123         0       256    0.7598    0.8929    0.8945    0.6162   0.02289   0.01834         0
   205/219     1.45G  0.003344  0.002036         0   0.00538         0       256    0.7656    0.8929    0.9239    0.6071   0.02316   0.01802         0
   206/219     1.45G   0.00344  0.001995         0  0.005436         0       256    0.7529    0.9286    0.9228    0.6132   0.02304   0.01785         0
   207/219     1.45G  0.002864   0.00183         0  0.004694         0       256    0.7419    0.8929    0.8911      0.61   0.02324   0.01839         0
   208/219     1.45G  0.002728  0.001815         0  0.004543         0       256      0.73    0.8695    0.8912    0.6048   0.02347   0.01866         0
   209/219     1.45G  0.003057  0.001825         0  0.004881         0       256    0.6924    0.8929    0.9192    0.6175   0.02313   0.01814         0
   210/219     1.45G  0.002976  0.001807         0  0.004783         0       256    0.7251    0.8929    0.9219    0.6001   0.02312   0.01789         0
   211/219     1.45G  0.002725  0.001745         0   0.00447         0       256    0.6961    0.8571     0.893    0.5999   0.02328   0.01839         0
   212/219     1.45G  0.002994  0.001831         0  0.004825         0       256    0.7229    0.8571    0.8908    0.6067   0.02331   0.01865         0
   213/219     1.45G  0.003474  0.001987         0  0.005462         0       256    0.6915    0.8571    0.9206    0.6135   0.02299   0.01833         0
   214/219     1.45G  0.003314  0.001932         0  0.005246         0       256      0.73    0.8929    0.8971    0.6042   0.02311   0.01808         0
   215/219     1.45G  0.002784  0.001815         0  0.004599         0       256    0.7138    0.8571     0.893    0.6122    0.0231   0.01855         0
   216/219     1.45G  0.003259  0.002048         0  0.005306         0       256      0.72    0.8571    0.9141    0.6168   0.02329   0.01874         0
   217/219     1.45G  0.002968  0.001849         0  0.004817         0       256    0.7131    0.8571    0.8972    0.6043   0.02315   0.01835         0
   218/219     1.45G  0.003275  0.001956         0  0.005231         0       256    0.7255    0.8929    0.8964    0.6082   0.02307   0.01813         0
   219/219     1.45G  0.002607  0.001736         0  0.004343         0       256    0.7292    0.8571    0.9058    0.6048   0.02304   0.01857         0
